year,month,day_of_month,day_of_week,op_unique_carrier,origin,dest,crs_dep_time,distance,dep_delay,IsDelayed
2024,8,11,7,OO,LAX,SMF,1525,373.0,-10.0,0
2024,6,15,6,WN,PHX,DEN,1100,602.0,3.0,0
2024,9,26,4,OO,DFW,ROW,2247,435.0,-6.0,0
2024,10,24,4,AA,SFO,DFW,958,1464.0,-6.0,0
2024,5,11,6,F9,LAS,DEN,1100,628.0,-8.0,0
2024,10,26,6,AS,AUS,PDX,1959,1715.0,0.0,0
2024,7,23,2,G4,LAS,MFE,1100,1210.0,-7.0,0
2024,4,20,6,AA,MIA,MCO,1553,192.0,-3.0,0
2024,9,14,6,DL,DEN,DTW,1520,1123.0,1.0,0
2024,6,25,2,DL,MSP,ATL,525,907.0,3.0,0
2024,6,18,2,WN,PHX,HOU,1030,1020.0,0.0,1
2024,9,20,5,OO,SEA,GEG,1130,224.0,-8.0,0
2024,4,14,7,AA,CHS,DFW,656,987.0,-4.0,0
2024,9,26,4,NK,ORD,LAS,1314,1514.0,-9.0,0
2024,11,29,5,OO,DEN,COS,2020,73.0,-2.0,0
2024,6,17,1,UA,LAX,AUS,1850,1242.0,61.0,1
2024,4,4,4,AA,CLT,DTW,734,500.0,3.0,0
2024,9,2,1,OO,ORD,OKC,1755,693.0,-3.0,0
2024,5,20,1,NK,DFW,LAS,1516,1055.0,1.0,0
2024,12,26,4,AS,SEA,DFW,600,1660.0,-7.0,1
2024,10,31,4,AA,MIA,PHL,1503,1013.0,-6.0,0
2024,2,10,6,YX,PHL,LGA,836,96.0,-7.0,0
2024,3,11,1,WN,SMF,SNA,955,404.0,-10.0,0
2024,11,1,5,UA,SFO,DEN,2022,967.0,-9.0,0
2024,2,17,6,OO,RNO,LAX,630,391.0,-4.0,0
2024,5,4,6,WN,OAK,LAS,1550,407.0,-9.0,0
2024,5,24,5,AA,SAT,DFW,1427,247.0,-1.0,0
2024,2,14,3,WN,SNA,LAS,1810,226.0,-1.0,0
2024,1,26,5,MQ,DFW,VPS,1654,641.0,31.0,1
2024,5,30,4,WN,SJC,LAS,1235,386.0,-1.0,0
2024,1,3,3,WN,BWI,BDL,915,283.0,19.0,0
2024,2,17,6,WN,ONT,AUS,835,1196.0,185.0,1
2024,8,11,7,DL,MSP,MSY,1423,1039.0,53.0,1
2024,2,9,5,AA,SMF,DFW,1419,1431.0,19.0,0
2024,5,19,7,WN,PHX,COS,1545,551.0,-2.0,0
2024,8,17,6,DL,ORD,MSP,1715,334.0,-3.0,0
2024,3,9,6,MQ,HRL,DFW,1933,461.0,40.0,1
2024,7,25,4,AS,SEA,OGG,1737,2640.0,17.0,0
2024,1,27,6,YX,ORD,GRR,954,137.0,-5.0,0
2024,7,21,7,AA,BUR,DFW,1223,1231.0,56.0,1
2024,6,10,1,AA,EGE,DFW,1439,721.0,46.0,1
2024,11,6,3,AA,MCO,MIA,1357,192.0,76.0,1
2024,11,5,2,WN,MAF,DAL,1240,319.0,5.0,1
2024,1,14,7,DL,DCA,ATL,1000,547.0,-7.0,0
2024,4,6,6,WN,MCO,ATL,1830,404.0,14.0,0
2024,1,31,3,DL,BIL,MSP,625,748.0,-1.0,0
2024,3,24,7,DL,ATL,MCI,1920,692.0,-1.0,0
2024,8,19,1,9E,ATL,AEX,2129,500.0,-2.0,0
2024,3,29,5,B6,BOS,FLL,1557,1237.0,-4.0,0
2024,10,24,4,DL,ORD,SEA,1410,1721.0,-3.0,0
2024,11,30,6,DL,LAX,PDX,1358,834.0,6.0,0
2024,7,21,7,DL,PIT,ATL,1929,526.0,134.0,1
2024,6,27,4,OO,BRO,DFW,536,482.0,-9.0,0
2024,12,19,4,DL,LGA,TPA,705,1010.0,-1.0,0
2024,10,6,7,WN,LAS,SBA,2155,289.0,-7.0,0
2024,1,5,5,WN,DEN,DAL,2040,651.0,4.0,0
2024,4,13,6,MQ,DFW,BIS,1034,977.0,-7.0,0
2024,4,8,1,WN,RSW,MDW,920,1105.0,4.0,0
2024,11,19,2,UA,ORD,LGA,900,733.0,-6.0,0
2024,6,13,4,DL,SFO,SLC,1715,599.0,-1.0,0
2024,5,1,3,WN,SLC,SAN,1155,626.0,-6.0,0
2024,11,8,5,WN,SMF,SAN,900,480.0,-2.0,0
2024,5,17,5,9E,LGA,MSN,920,812.0,0.0,0
2024,5,10,5,WN,MSP,DEN,1855,680.0,33.0,0
2024,5,10,5,B6,BOS,BUF,1257,395.0,2.0,0
2024,11,5,2,WN,SAN,SMF,900,480.0,24.0,0
2024,12,8,7,WN,ELP,DAL,1825,562.0,-6.0,0
2024,3,26,2,OO,MSP,FWA,1958,488.0,100.0,1
2024,7,21,7,AA,DSM,DFW,500,624.0,-3.0,0
2024,3,27,3,WN,SAN,HOU,910,1313.0,2.0,0
2024,7,19,5,AS,SAN,GEG,1955,1027.0,-7.0,0
2024,8,21,3,WN,SMF,HNL,1100,2462.0,5.0,0
2024,9,18,3,AA,ORD,DFW,1854,802.0,0.0,0
2024,4,12,5,NK,ACY,MCO,1218,852.0,-5.0,0
2024,12,8,7,AA,LIT,DFW,1824,304.0,0.0,0
2024,8,17,6,OH,BTV,CLT,1925,761.0,3.0,0
2024,6,21,5,WN,BWI,STL,1730,738.0,-5.0,0
2024,3,9,6,DL,MOB,ATL,600,302.0,-9.0,0
2024,7,27,6,UA,IAD,RSW,900,891.0,1.0,0
2024,12,25,3,WN,ATL,PIT,1115,526.0,-1.0,0
2024,11,24,7,G4,FWA,PGD,1804,986.0,-9.0,0
2024,2,27,2,WN,PHX,ATL,1855,1587.0,0.0,0
2024,9,23,1,AA,PHX,ORD,1215,1440.0,-4.0,0
2024,9,3,2,UA,DEN,PIT,1355,1290.0,-6.0,0
2024,6,1,6,AA,SFO,CLT,706,2296.0,-5.0,0
2024,8,23,5,OO,LAX,TUS,1440,451.0,17.0,0
2024,9,11,3,YX,ORD,DLH,2007,397.0,26.0,0
2024,8,31,6,AS,BNA,PDX,1855,1973.0,-5.0,0
2024,2,20,2,WN,DTW,BWI,1340,409.0,3.0,0
2024,6,3,1,OO,ABQ,DEN,1805,349.0,-10.0,0
2024,7,8,1,AA,DFW,DEN,1640,641.0,8.0,0
2024,2,19,1,UA,DEN,PDX,1155,991.0,-6.0,0
2024,12,21,6,DL,SLC,SBA,1120,615.0,-3.0,0
2024,8,22,4,B6,BOS,SAT,720,1764.0,-2.0,0
2024,5,17,5,YX,BOS,BWI,1725,369.0,-4.0,0
2024,3,18,1,OO,DFW,SAF,1959,551.0,-2.0,0
2024,2,7,3,WN,PHX,OAK,1240,646.0,17.0,0
2024,3,5,2,AS,SEA,RSW,1330,2623.0,1.0,0
2024,7,21,7,OH,BUF,DCA,1214,296.0,6.0,0
2024,11,28,4,OO,DTW,MKE,1557,237.0,-5.0,0
2024,6,10,1,OO,PVD,ORD,1645,849.0,-7.0,0
2024,4,29,1,OO,RDM,SEA,1110,228.0,-4.0,0
2024,9,17,2,OO,ROA,ORD,1753,531.0,-10.0,0
2024,3,28,4,AA,RIC,CLT,629,257.0,-3.0,1
2024,10,15,2,UA,RAP,ORD,1345,779.0,-4.0,0
2024,12,27,5,DL,MSP,SMF,1831,1517.0,-5.0,0
2024,2,4,7,DL,JAX,ATL,830,270.0,-2.0,0
2024,4,3,3,AA,SAN,DFW,1045,1171.0,0.0,0
2024,9,25,3,WN,TPA,STL,1255,869.0,9.0,0
2024,3,14,4,AA,DFW,TUS,815,813.0,15.0,1
2024,10,10,4,DL,SNA,SEA,1850,978.0,2.0,0
2024,9,19,4,DL,DTW,EWR,1446,488.0,-4.0,0
2024,1,7,7,B6,MCO,EWR,1815,937.0,45.0,1
2024,6,8,6,F9,CVG,MCO,1903,757.0,-2.0,0
2024,7,15,1,OH,DFW,HOU,2236,247.0,-6.0,0
2024,10,21,1,YX,PHL,PIT,2119,268.0,-7.0,0
2024,4,13,6,9E,RDU,DCA,705,227.0,-4.0,0
2024,4,28,7,NK,MYR,FLL,850,529.0,-9.0,0
2024,5,14,2,DL,SLC,IAH,1355,1195.0,-4.0,0
2024,6,12,3,WN,MCO,BWI,930,787.0,-3.0,0
2024,8,20,2,AA,DCA,MIA,1001,919.0,-4.0,0
2024,4,19,5,NK,MIA,DTW,1541,1145.0,2.0,0
2024,7,9,2,DL,SLC,BOI,1110,290.0,-2.0,0
2024,8,22,4,OO,AVL,ORD,1733,536.0,-6.0,0
2024,11,21,4,MQ,ORD,EYW,809,1251.0,0.0,1
2024,5,9,4,DL,MSP,DEN,1840,680.0,25.0,0
2024,7,11,4,MQ,ORD,ICT,1512,588.0,5.0,0
2024,4,23,2,9E,ROC,JFK,1120,264.0,-3.0,0
2024,9,21,6,MQ,GGG,DFW,1407,140.0,-10.0,0
2024,6,8,6,AS,SEA,LIH,1026,2701.0,-5.0,0
2024,12,1,7,WN,HOU,HRL,900,277.0,-10.0,0
2024,11,25,1,YX,SDF,DCA,619,474.0,4.0,0
2024,8,30,5,WN,LAS,RNO,2150,345.0,42.0,1
2024,5,29,3,DL,SEA,IAD,2222,2306.0,-3.0,0
2024,1,20,6,YX,CMH,MIA,819,990.0,12.0,0
2024,3,7,4,WN,DCA,STL,1845,719.0,27.0,1
2024,7,3,3,AA,TUL,DFW,754,237.0,0.0,0
2024,11,12,2,DL,RSW,CVG,1311,879.0,-4.0,0
2024,10,22,2,WN,TUS,DAL,1415,824.0,-4.0,0
2024,3,12,2,OO,LNK,ORD,1518,466.0,-15.0,0
2024,6,14,5,DL,SAN,DTW,2205,1956.0,2.0,0
2024,5,27,1,YX,IAD,CMH,2220,299.0,50.0,1
2024,6,19,3,WN,SEA,MDW,1805,1733.0,63.0,1
2024,10,30,3,WN,BWI,MKE,1405,641.0,-7.0,0
2024,7,29,1,OO,BOI,SEA,2059,399.0,-7.0,0
2024,9,25,3,B6,PBI,LGA,1845,1035.0,88.0,1
2024,10,19,6,WN,STL,DTW,835,440.0,-3.0,0
2024,6,9,7,AA,CLT,BOS,710,728.0,-3.0,0
2024,3,29,5,UA,OMA,DEN,600,472.0,-5.0,0
2024,9,18,3,UA,SFO,DEN,1115,967.0,0.0,0
2024,10,7,1,WN,MDW,LAS,1905,1521.0,5.0,0
2024,5,16,4,AA,OKC,DFW,1640,175.0,342.0,1
2024,5,7,2,DL,STL,MSP,1737,448.0,-8.0,0
2024,6,6,4,DL,LAX,DEN,1520,862.0,-8.0,0
2024,3,1,5,OO,ACV,SFO,1630,250.0,63.0,1
2024,8,25,7,AA,ORD,DFW,1446,802.0,132.0,1
2024,3,30,6,OO,CVG,ORD,1407,264.0,-5.0,0
2024,1,21,7,AA,DFW,MCO,1845,985.0,15.0,0
2024,12,17,2,OO,SLC,RDM,1100,525.0,-8.0,0
2024,6,29,6,WN,CMH,RSW,650,930.0,-6.0,0
2024,10,31,4,AA,BNA,DFW,610,631.0,-6.0,1
2024,8,12,1,YX,BNA,DCA,1813,562.0,10.0,0
2024,9,7,6,DL,FAT,ATL,2230,1997.0,18.0,0
2024,3,14,4,YX,LGA,DCA,1145,214.0,28.0,0
2024,8,13,2,NK,SDF,MCO,743,719.0,-13.0,0
2024,3,22,5,AA,LGA,DFW,1800,1389.0,28.0,0
2024,6,29,6,UA,ORD,LGA,800,733.0,-7.0,0
2024,10,2,3,DL,BIL,MSP,625,748.0,-7.0,0
2024,4,27,6,UA,KOA,LAX,1310,2504.0,-9.0,0
2024,1,28,7,UA,SFO,DEN,500,967.0,-9.0,0
2024,11,15,5,DL,ATL,CLT,1521,226.0,-5.0,0
2024,8,7,3,DL,BUF,MSP,1924,735.0,-14.0,0
2024,9,16,1,WN,MSY,LGA,1230,1183.0,0.0,0
2024,12,12,4,G4,AZA,FAR,1425,1220.0,52.0,1
2024,2,27,2,UA,DCA,ORD,1030,612.0,-13.0,0
2024,10,24,4,AA,PHX,DCA,901,1979.0,8.0,0
2024,6,9,7,WN,BUR,SMF,825,358.0,-2.0,0
2024,2,5,1,OH,CLT,CAE,942,88.0,-6.0,0
2024,5,22,3,AA,CLT,MCO,1619,468.0,-2.0,0
2024,3,17,7,B6,FLL,EWR,2012,1065.0,32.0,0
2024,2,12,1,AA,OKC,DFW,1021,175.0,24.0,1
2024,6,23,7,DL,SLC,SMF,1135,532.0,18.0,0
2024,2,14,3,MQ,DFW,TLH,1438,767.0,-5.0,0
2024,10,30,3,DL,CLT,ATL,1625,226.0,-3.0,1
2024,9,30,1,WN,OMA,STL,620,342.0,-7.0,0
2024,2,18,7,AA,DCA,DFW,1256,1192.0,-3.0,0
2024,11,27,3,OO,DEN,BFF,1625,150.0,20.0,0
2024,1,8,1,UA,IAH,LGA,1630,1416.0,78.0,1
2024,10,8,2,9E,SHV,ATL,1839,551.0,-11.0,0
2024,11,25,1,NK,LAS,ATL,600,1747.0,37.0,1
2024,10,14,1,OO,SBN,ORD,630,84.0,-9.0,0
2024,12,24,2,AS,SEA,LAX,919,954.0,-9.0,0
2024,9,12,4,WN,DAL,SAT,1045,247.0,0.0,0
2024,8,13,2,WN,DEN,PDX,1205,991.0,-2.0,0
2024,9,19,4,AA,ATL,DFW,1834,731.0,57.0,1
2024,9,11,3,YX,BWI,BOS,837,369.0,-5.0,0
2024,2,5,1,UA,EWR,ORD,1300,719.0,14.0,0
2024,12,4,3,DL,CVG,ATL,1525,373.0,9.0,0
2024,4,3,3,AS,SEA,SNA,600,978.0,5.0,1
2024,11,5,2,WN,MDW,PHX,1730,1444.0,0.0,0
2024,11,2,6,DL,ATL,VPS,1432,250.0,-5.0,0
2024,3,18,1,DL,HSV,ATL,1853,151.0,-20.0,0
2024,1,1,1,AA,CLT,CVG,1625,335.0,-5.0,0
2024,12,26,4,DL,PDX,ATL,715,2172.0,-1.0,0
2024,4,1,1,NK,MSP,DTW,1143,528.0,-3.0,0
2024,3,24,7,B6,SJU,JFK,900,1598.0,433.0,1
2024,11,7,4,OO,BFL,SFO,615,238.0,-9.0,1
2024,1,20,6,AA,MSY,CLT,1829,651.0,9.0,0
2024,5,18,6,UA,ORD,SEA,2009,1721.0,6.0,0
2024,5,23,4,DL,AUS,SEA,600,1770.0,-9.0,0
2024,3,22,5,WN,BWI,SRQ,1645,880.0,-2.0,0
2024,10,25,5,B6,LAX,JFK,740,2475.0,-3.0,0
2024,1,1,1,DL,ATL,CLE,1755,554.0,-4.0,0
2024,2,25,7,OO,RAP,DEN,701,300.0,-4.0,0
2024,6,29,6,WN,MCO,SAT,745,1041.0,-1.0,0
2024,1,6,6,DL,HPN,PBI,1505,1056.0,10.0,0
2024,2,27,2,OO,TUS,SLC,1210,601.0,-10.0,0
2024,4,17,3,AA,RDU,CLT,511,130.0,-6.0,0
2024,1,2,2,UA,ORD,LAS,1315,1514.0,-10.0,0
2024,11,25,1,DL,MSP,DFW,705,852.0,0.0,0
2024,10,15,2,YX,BOS,PIT,1955,496.0,-11.0,0
2024,7,4,4,OO,PSP,SEA,808,987.0,4.0,0
2024,12,3,2,AS,PDX,LAX,1955,834.0,-1.0,0
2024,9,27,5,WN,MCI,MSY,1440,689.0,71.0,1
2024,1,13,6,NK,LAX,LAS,1903,236.0,-5.0,0
2024,7,29,1,OO,PDX,SEA,1521,129.0,9.0,1
2024,12,19,4,OO,OKC,SLC,1815,866.0,-4.0,0
2024,8,23,5,UA,DEN,OMA,1345,472.0,-3.0,0
2024,6,4,2,AA,STL,ORD,555,258.0,-10.0,0
2024,5,23,4,G4,DSM,SNA,730,1429.0,547.0,1
2024,4,9,2,B6,MCO,LGA,1449,950.0,10.0,0
2024,10,7,1,DL,CVG,DEN,859,1069.0,0.0,0
2024,12,2,1,DL,MCO,ATL,800,404.0,-1.0,1
2024,5,16,4,F9,PHL,TPA,930,920.0,132.0,1
2024,6,7,5,UA,DEN,SMF,1926,909.0,2.0,0
2024,2,15,4,WN,SRQ,BNA,1655,648.0,81.0,1
2024,9,10,2,OO,LAX,PHX,1405,370.0,-9.0,0
2024,11,21,4,MQ,OKC,DFW,1212,175.0,-8.0,0
2024,10,24,4,WN,DAL,LBB,830,293.0,-2.0,0
2024,12,14,6,WN,OAK,KOA,910,2378.0,0.0,0
2024,9,8,7,UA,TUS,DEN,1330,639.0,-10.0,0
2024,1,31,3,9E,DSM,DTW,620,533.0,-5.0,0
2024,10,20,7,AA,LGA,MIA,1830,1096.0,1.0,0
2024,6,19,3,UA,ORD,ATL,710,606.0,-6.0,0
2024,5,18,6,AA,DFW,LAS,905,1055.0,18.0,0
2024,6,10,1,AS,SEA,IAH,2359,1874.0,-11.0,1
2024,12,18,3,OH,DFW,STL,1115,550.0,-5.0,0
2024,8,25,7,WN,TPA,AUS,745,928.0,-5.0,0
2024,10,13,7,DL,JFK,SAN,1759,2446.0,-5.0,1
2024,6,29,6,AA,MIA,LGA,1658,1096.0,42.0,1
2024,4,28,7,WN,MDW,SDF,2150,271.0,-6.0,0
2024,3,26,2,AA,EGE,DFW,1118,721.0,-5.0,0
2024,8,4,7,MQ,RST,ORD,600,268.0,-11.0,0
2024,4,3,3,OO,SMF,LAX,923,373.0,-6.0,0
2024,5,5,7,WN,PDX,LGB,835,846.0,-6.0,0
2024,8,8,4,AA,BNA,DFW,502,631.0,-6.0,0
2024,6,12,3,WN,ALB,BWI,1805,289.0,1.0,0
2024,5,3,5,AS,SAN,SEA,1051,1050.0,-7.0,0
2024,2,24,6,DL,LAX,IAH,859,1379.0,13.0,0
2024,5,2,4,NK,CHS,LGA,1834,641.0,-7.0,0
2024,12,30,1,F9,MCO,ISP,515,971.0,-10.0,1
2024,6,6,4,WN,LAS,ABQ,1430,486.0,44.0,1
2024,12,4,3,DL,RIC,ATL,800,481.0,1.0,0
2024,11,4,1,UA,SFO,LAX,1255,337.0,0.0,0
2024,2,5,1,G4,GJT,LAS,1530,420.0,30.0,1
2024,7,2,2,UA,ORD,SEA,1330,1721.0,-2.0,0
2024,2,17,6,WN,DAL,RSW,910,1005.0,11.0,0
2024,4,11,4,HA,HNL,OGG,1605,100.0,2.0,0
2024,12,12,4,OO,SEA,BOI,1950,399.0,-7.0,0
2024,11,12,2,DL,MSP,DTW,1245,528.0,-3.0,0
2024,3,15,5,OO,MSP,FSD,1050,196.0,-2.0,0
2024,3,7,4,WN,RNO,DEN,505,804.0,-3.0,0
2024,3,31,7,OO,DEN,LAX,1309,862.0,-7.0,0
2024,9,11,3,AA,CLT,PVD,1632,683.0,-1.0,0
2024,12,9,1,AA,MSY,DFW,936,447.0,-6.0,0
2024,6,22,6,UA,IAH,SFO,1656,1635.0,8.0,0
2024,3,3,7,UA,LAS,EWR,800,2227.0,15.0,0
2024,6,4,2,DL,ATL,BHM,2125,134.0,2.0,0
2024,5,10,5,DL,SLC,DEN,1022,391.0,-7.0,0
2024,10,8,2,UA,SAT,ORD,700,1041.0,-10.0,0
2024,4,9,2,HA,HNL,LGB,1055,2569.0,6.0,0
2024,1,10,3,DL,ATL,VPS,1240,250.0,-3.0,0
2024,1,27,6,WN,PHX,AUS,1225,872.0,7.0,0
2024,8,29,4,YX,JFK,DCA,950,213.0,-5.0,0
2024,11,1,5,OO,TWF,SLC,630,175.0,-3.0,1
2024,1,22,1,AA,ATL,ORD,615,606.0,-5.0,0
2024,2,12,1,DL,ATL,SJU,940,1547.0,13.0,0
2024,11,6,3,WN,DEN,TUL,845,541.0,-2.0,1
2024,1,5,5,AA,EWR,PHX,1655,2133.0,-3.0,0
2024,10,31,4,UA,SJU,EWR,105,1608.0,-5.0,0
2024,11,12,2,OO,TUS,PHX,942,110.0,-10.0,0
2024,6,13,4,OO,CHA,ORD,700,501.0,-10.0,0
2024,7,7,7,WN,BLI,LAS,600,954.0,0.0,0
2024,4,11,4,DL,LGA,DTW,1507,502.0,6.0,0
2024,1,12,5,UA,EWR,SJU,755,1608.0,8.0,0
2024,11,12,2,UA,MSY,IAH,950,305.0,-7.0,0
2024,2,8,4,DL,MSN,MSP,600,228.0,-4.0,0
2024,7,26,5,AA,JAX,CLT,944,328.0,-9.0,0
2024,7,20,6,B6,JFK,BOS,800,187.0,11.0,0
2024,1,13,6,WN,DEN,MCI,605,533.0,22.0,1
2024,9,28,6,AA,PHX,SAN,742,304.0,-6.0,0
2024,2,12,1,DL,LAX,PDX,1715,834.0,-1.0,0
2024,2,3,6,AA,PHX,SBA,1539,455.0,86.0,1
2024,6,21,5,AA,CLT,VPS,1459,460.0,-5.0,0
2024,4,14,7,MQ,IAH,ORD,1643,925.0,1.0,0
2024,10,1,2,DL,SFO,BOS,715,2704.0,-3.0,0
2024,3,14,4,DL,ORD,LGA,600,733.0,-1.0,0
2024,2,8,4,WN,LGB,DEN,1450,854.0,11.0,0
2024,3,31,7,WN,BWI,PVD,1240,327.0,-3.0,0
2024,12,22,7,DL,ATL,BUR,1015,1941.0,10.0,0
2024,5,13,1,OH,BDL,DCA,1228,313.0,-11.0,0
2024,4,14,7,NK,LAX,BWI,2249,2329.0,-6.0,0
2024,4,19,5,AS,SEA,HNL,2046,2677.0,8.0,0
2024,12,21,6,F9,LAX,DFW,1108,1235.0,180.0,1
2024,4,21,7,WN,LAS,DEN,1155,628.0,28.0,1
2024,7,26,5,WN,MSY,LGA,1140,1183.0,25.0,0
2024,12,19,4,WN,LAS,RNO,1410,345.0,0.0,0
2024,5,13,1,WN,HNL,SJC,820,2417.0,0.0,0
2024,9,29,7,F9,CLE,LGA,1323,419.0,-3.0,1
2024,7,31,3,AA,LAS,DFW,800,1055.0,123.0,1
2024,4,5,5,DL,SJU,ATL,1851,1547.0,-6.0,0
2024,12,19,4,B6,JFK,MCO,959,944.0,44.0,1
2024,6,4,2,WN,LIH,HNL,615,102.0,0.0,0
2024,3,14,4,DL,IND,LAX,634,1814.0,6.0,0
2024,8,2,5,WN,MDW,PHX,1945,1444.0,26.0,0
2024,5,31,5,OO,SFO,BUR,1930,326.0,-4.0,0
2024,11,20,3,UA,GRR,ORD,1155,137.0,-15.0,0
2024,9,27,5,G4,MYR,LCK,1438,478.0,15.0,1
2024,10,25,5,WN,LAX,SJC,2055,308.0,34.0,1
2024,12,29,7,OO,DTW,CLE,1020,95.0,13.0,1
2024,5,12,7,AA,RDU,CLT,2043,130.0,65.0,1
2024,9,23,1,DL,ATL,SAN,1750,1892.0,0.0,0
2024,5,5,7,AA,LAX,DFW,1455,1235.0,-3.0,0
2024,6,5,3,UA,SJU,EWR,105,1608.0,-6.0,0
2024,5,18,6,WN,SMF,DEN,600,909.0,-1.0,0
2024,8,10,6,AA,TUL,DFW,1837,237.0,-10.0,1
2024,4,12,5,OO,IAH,LFT,1424,201.0,30.0,0
2024,7,11,4,OH,AVL,CLT,1441,91.0,7.0,1
2024,8,23,5,MQ,FSM,DFW,1607,227.0,122.0,1
2024,11,9,6,OH,CLT,MLB,1725,490.0,-6.0,0
2024,3,29,5,UA,LAS,IAH,1357,1222.0,45.0,1
2024,9,23,1,WN,DCA,HOU,1820,1218.0,-6.0,0
2024,7,5,5,UA,DEN,ORD,1924,888.0,12.0,0
2024,4,29,1,WN,HNL,OAK,1415,2409.0,-2.0,0
2024,1,24,3,DL,MSP,LGA,1310,1020.0,-12.0,0
2024,2,4,7,WN,LIT,DAL,1855,296.0,-2.0,0
2024,4,20,6,AA,CLT,PIT,715,366.0,-4.0,0
2024,6,2,7,OO,DEN,CPR,1325,230.0,25.0,1
2024,3,5,2,DL,ATL,DTW,2055,594.0,9.0,0
2024,2,15,4,WN,BWI,SRQ,1925,880.0,42.0,1
2024,9,15,7,B6,BUF,JFK,600,301.0,-3.0,0
2024,3,28,4,AS,DEN,SEA,2130,1024.0,-18.0,0
2024,4,19,5,NK,BOS,ORF,1226,468.0,-4.0,0
2024,3,2,6,YX,DCA,LGA,659,214.0,-5.0,0
2024,7,29,1,AA,CLT,CLE,1717,430.0,2.0,1
2024,3,15,5,G4,TYS,PGD,1305,624.0,65.0,1
2024,10,7,1,F9,ORD,SLC,1739,1250.0,-4.0,0
2024,6,25,2,YX,DCA,CMH,1659,323.0,129.0,1
2024,2,7,3,UA,ATL,IAH,1605,689.0,-5.0,0
2024,12,24,2,NK,LGA,FLL,1854,1076.0,23.0,0
2024,7,19,5,DL,JFK,PHX,1640,2153.0,35.0,1
2024,3,4,1,DL,BOI,ATL,1343,1838.0,6.0,0
2024,2,29,4,YX,LGA,GSP,1106,610.0,-10.0,0
2024,10,15,2,WN,RNO,LAS,1655,345.0,-2.0,0
2024,2,12,1,WN,BNA,SAT,2050,822.0,1.0,0
2024,11,18,1,NK,MCO,CMH,2131,802.0,1.0,0
2024,12,24,2,WN,OAK,ONT,1555,362.0,-8.0,0
2024,4,26,5,AA,CLT,ORD,1627,599.0,3.0,0
2024,10,3,4,OH,BTR,DFW,530,383.0,-10.0,0
2024,3,22,5,NK,DTW,MIA,2121,1145.0,10.0,1
2024,11,23,6,OO,DEN,ASE,1540,125.0,-4.0,0
2024,4,27,6,AA,DEN,MIA,815,1709.0,-4.0,0
2024,9,23,1,DL,SAT,MSP,1832,1097.0,21.0,0
2024,11,27,3,AA,ONT,DFW,1253,1188.0,-7.0,0
2024,10,30,3,WN,DAL,MAF,2030,319.0,-5.0,0
2024,3,10,7,G4,PIE,TOL,630,945.0,-3.0,0
2024,2,5,1,WN,CVG,BWI,710,430.0,-3.0,0
2024,11,23,6,B6,BOS,CHS,850,818.0,1.0,0
2024,11,30,6,F9,DEN,MIA,1819,1709.0,0.0,0
2024,1,5,5,WN,AUS,HOU,1550,148.0,3.0,0
2024,4,7,7,B6,JFK,SJU,1152,1598.0,-4.0,0
2024,3,25,1,WN,BNA,MIA,2050,806.0,28.0,1
2024,8,2,5,WN,LAS,SAN,830,258.0,-4.0,0
2024,7,6,6,DL,SAN,ATL,1105,1892.0,36.0,1
2024,5,28,2,AA,ORD,PBI,1209,1144.0,-1.0,0
2024,5,13,1,WN,DEN,MDW,1200,895.0,-3.0,0
2024,12,7,6,AA,MIA,CLT,1115,650.0,0.0,0
2024,3,21,4,WN,MDW,RDU,800,632.0,-7.0,0
2024,3,24,7,WN,MDW,BNA,1905,395.0,8.0,0
2024,3,10,7,F9,MCO,DFW,1419,985.0,90.0,1
2024,5,4,6,AA,STL,CLT,1642,575.0,186.0,1
2024,10,8,2,DL,ATL,SJU,1008,1547.0,6.0,0
2024,9,30,1,DL,GNV,ATL,1035,300.0,-5.0,0
2024,4,18,4,OO,XNA,IAH,645,438.0,-8.0,0
2024,1,8,1,OO,SLC,SJC,800,584.0,-2.0,0
2024,2,4,7,HA,HNL,KOA,1330,163.0,-2.0,0
2024,1,13,6,OO,ORD,DAY,1440,240.0,113.0,1
2024,3,13,3,AA,MIA,LAX,1700,2342.0,-3.0,0
2024,5,31,5,WN,PHX,DAL,500,879.0,-1.0,0
2024,9,28,6,UA,SFO,IAH,916,1635.0,-2.0,0
2024,12,6,5,B6,MCO,SJU,1930,1189.0,19.0,0
2024,8,7,3,DL,DFW,LGA,600,1389.0,-4.0,0
2024,8,20,2,WN,BHM,LAS,1205,1618.0,-4.0,0
2024,9,20,5,UA,BOS,EWR,730,200.0,-8.0,0
2024,2,24,6,NK,SNA,LAS,1445,226.0,297.0,1
2024,9,26,4,UA,CLT,EWR,1120,529.0,16.0,1
2024,4,14,7,AA,MCO,CLT,1036,468.0,-7.0,0
2024,5,30,4,9E,LGA,ROC,1050,254.0,-7.0,0
2024,4,16,2,DL,TPA,MSP,1215,1306.0,-9.0,0
2024,6,6,4,NK,LAS,IND,2253,1590.0,54.0,1
2024,1,1,1,WN,FAT,LAS,1125,259.0,-7.0,0
2024,5,20,1,DL,DTW,RSW,1230,1084.0,-1.0,0
2024,2,11,7,DL,JFK,MIA,1955,1089.0,-10.0,0
2024,11,15,5,OO,DEN,LBL,1624,280.0,-10.0,0
2024,11,7,4,9E,LGA,CLT,1635,544.0,4.0,0
